C:\c\IMG\center_2020_07_09_01_50_15_352.jpg, C:\c\IMG\left_2020_07_09_01_50_15_352.jpg, C:\c\IMG\right_2020_07_09_01_50_15_352.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_15_453.jpg, C:\c\IMG\left_2020_07_09_01_50_15_453.jpg, C:\c\IMG\right_2020_07_09_01_50_15_453.jpg, -0.09900954, 1, 0, 30.18773
C:\c\IMG\center_2020_07_09_01_50_15_563.jpg, C:\c\IMG\left_2020_07_09_01_50_15_563.jpg, C:\c\IMG\right_2020_07_09_01_50_15_563.jpg, -0.2869543, 1, 0, 30.17351
C:\c\IMG\center_2020_07_09_01_50_15_672.jpg, C:\c\IMG\left_2020_07_09_01_50_15_672.jpg, C:\c\IMG\right_2020_07_09_01_50_15_672.jpg, 0, 1, 0, 30.18921
C:\c\IMG\center_2020_07_09_01_50_15_779.jpg, C:\c\IMG\left_2020_07_09_01_50_15_779.jpg, C:\c\IMG\right_2020_07_09_01_50_15_779.jpg, 0, 1, 0, 30.19013
C:\c\IMG\center_2020_07_09_01_50_15_880.jpg, C:\c\IMG\left_2020_07_09_01_50_15_880.jpg, C:\c\IMG\right_2020_07_09_01_50_15_880.jpg, 0, 1, 0, 30.19026
C:\c\IMG\center_2020_07_09_01_50_15_992.jpg, C:\c\IMG\left_2020_07_09_01_50_15_992.jpg, C:\c\IMG\right_2020_07_09_01_50_15_992.jpg, 0, 1, 0, 30.19027
C:\c\IMG\center_2020_07_09_01_50_16_103.jpg, C:\c\IMG\left_2020_07_09_01_50_16_103.jpg, C:\c\IMG\right_2020_07_09_01_50_16_103.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_16_213.jpg, C:\c\IMG\left_2020_07_09_01_50_16_213.jpg, C:\c\IMG\right_2020_07_09_01_50_16_213.jpg, 0, 1, 0, 30.19034
C:\c\IMG\center_2020_07_09_01_50_16_330.jpg, C:\c\IMG\left_2020_07_09_01_50_16_330.jpg, C:\c\IMG\right_2020_07_09_01_50_16_330.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_16_441.jpg, C:\c\IMG\left_2020_07_09_01_50_16_441.jpg, C:\c\IMG\right_2020_07_09_01_50_16_441.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_16_557.jpg, C:\c\IMG\left_2020_07_09_01_50_16_557.jpg, C:\c\IMG\right_2020_07_09_01_50_16_557.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_16_666.jpg, C:\c\IMG\left_2020_07_09_01_50_16_666.jpg, C:\c\IMG\right_2020_07_09_01_50_16_666.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_16_768.jpg, C:\c\IMG\left_2020_07_09_01_50_16_768.jpg, C:\c\IMG\right_2020_07_09_01_50_16_768.jpg, -0.1118254, 1, 0, 30.18669
C:\c\IMG\center_2020_07_09_01_50_16_885.jpg, C:\c\IMG\left_2020_07_09_01_50_16_885.jpg, C:\c\IMG\right_2020_07_09_01_50_16_885.jpg, -0.3585451, 1, 0, 30.16698
C:\c\IMG\center_2020_07_09_01_50_16_994.jpg, C:\c\IMG\left_2020_07_09_01_50_16_994.jpg, C:\c\IMG\right_2020_07_09_01_50_16_994.jpg, -0.03908107, 1, 0, 30.19002
C:\c\IMG\center_2020_07_09_01_50_17_102.jpg, C:\c\IMG\left_2020_07_09_01_50_17_102.jpg, C:\c\IMG\right_2020_07_09_01_50_17_102.jpg, 0, 1, 0, 30.18967
C:\c\IMG\center_2020_07_09_01_50_17_211.jpg, C:\c\IMG\left_2020_07_09_01_50_17_211.jpg, C:\c\IMG\right_2020_07_09_01_50_17_211.jpg, 0, 1, 0, 30.19041
C:\c\IMG\center_2020_07_09_01_50_17_330.jpg, C:\c\IMG\left_2020_07_09_01_50_17_330.jpg, C:\c\IMG\right_2020_07_09_01_50_17_330.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_17_444.jpg, C:\c\IMG\left_2020_07_09_01_50_17_444.jpg, C:\c\IMG\right_2020_07_09_01_50_17_444.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_17_556.jpg, C:\c\IMG\left_2020_07_09_01_50_17_556.jpg, C:\c\IMG\right_2020_07_09_01_50_17_556.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_17_660.jpg, C:\c\IMG\left_2020_07_09_01_50_17_660.jpg, C:\c\IMG\right_2020_07_09_01_50_17_660.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_17_764.jpg, C:\c\IMG\left_2020_07_09_01_50_17_764.jpg, C:\c\IMG\right_2020_07_09_01_50_17_764.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_17_870.jpg, C:\c\IMG\left_2020_07_09_01_50_17_870.jpg, C:\c\IMG\right_2020_07_09_01_50_17_870.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_17_977.jpg, C:\c\IMG\left_2020_07_09_01_50_17_977.jpg, C:\c\IMG\right_2020_07_09_01_50_17_977.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_18_084.jpg, C:\c\IMG\left_2020_07_09_01_50_18_084.jpg, C:\c\IMG\right_2020_07_09_01_50_18_084.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_18_193.jpg, C:\c\IMG\left_2020_07_09_01_50_18_193.jpg, C:\c\IMG\right_2020_07_09_01_50_18_193.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_18_305.jpg, C:\c\IMG\left_2020_07_09_01_50_18_305.jpg, C:\c\IMG\right_2020_07_09_01_50_18_305.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_18_416.jpg, C:\c\IMG\left_2020_07_09_01_50_18_416.jpg, C:\c\IMG\right_2020_07_09_01_50_18_416.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_18_532.jpg, C:\c\IMG\left_2020_07_09_01_50_18_532.jpg, C:\c\IMG\right_2020_07_09_01_50_18_532.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_18_644.jpg, C:\c\IMG\left_2020_07_09_01_50_18_644.jpg, C:\c\IMG\right_2020_07_09_01_50_18_644.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_18_745.jpg, C:\c\IMG\left_2020_07_09_01_50_18_745.jpg, C:\c\IMG\right_2020_07_09_01_50_18_745.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_18_860.jpg, C:\c\IMG\left_2020_07_09_01_50_18_860.jpg, C:\c\IMG\right_2020_07_09_01_50_18_860.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_18_961.jpg, C:\c\IMG\left_2020_07_09_01_50_18_961.jpg, C:\c\IMG\right_2020_07_09_01_50_18_961.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_19_065.jpg, C:\c\IMG\left_2020_07_09_01_50_19_065.jpg, C:\c\IMG\right_2020_07_09_01_50_19_065.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_19_176.jpg, C:\c\IMG\left_2020_07_09_01_50_19_176.jpg, C:\c\IMG\right_2020_07_09_01_50_19_176.jpg, 0, 1, 0, 30.19026
C:\c\IMG\center_2020_07_09_01_50_19_281.jpg, C:\c\IMG\left_2020_07_09_01_50_19_281.jpg, C:\c\IMG\right_2020_07_09_01_50_19_281.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_19_393.jpg, C:\c\IMG\left_2020_07_09_01_50_19_393.jpg, C:\c\IMG\right_2020_07_09_01_50_19_393.jpg, 0, 1, 0, 30.19027
C:\c\IMG\center_2020_07_09_01_50_19_510.jpg, C:\c\IMG\left_2020_07_09_01_50_19_510.jpg, C:\c\IMG\right_2020_07_09_01_50_19_510.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_19_626.jpg, C:\c\IMG\left_2020_07_09_01_50_19_626.jpg, C:\c\IMG\right_2020_07_09_01_50_19_626.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_19_741.jpg, C:\c\IMG\left_2020_07_09_01_50_19_741.jpg, C:\c\IMG\right_2020_07_09_01_50_19_741.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_19_841.jpg, C:\c\IMG\left_2020_07_09_01_50_19_841.jpg, C:\c\IMG\right_2020_07_09_01_50_19_841.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_19_953.jpg, C:\c\IMG\left_2020_07_09_01_50_19_953.jpg, C:\c\IMG\right_2020_07_09_01_50_19_953.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_20_055.jpg, C:\c\IMG\left_2020_07_09_01_50_20_055.jpg, C:\c\IMG\right_2020_07_09_01_50_20_055.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_20_162.jpg, C:\c\IMG\left_2020_07_09_01_50_20_162.jpg, C:\c\IMG\right_2020_07_09_01_50_20_162.jpg, 0, 1, 0, 30.19033
C:\c\IMG\center_2020_07_09_01_50_20_269.jpg, C:\c\IMG\left_2020_07_09_01_50_20_269.jpg, C:\c\IMG\right_2020_07_09_01_50_20_269.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_20_388.jpg, C:\c\IMG\left_2020_07_09_01_50_20_388.jpg, C:\c\IMG\right_2020_07_09_01_50_20_388.jpg, 0, 1, 0, 30.19022
C:\c\IMG\center_2020_07_09_01_50_20_490.jpg, C:\c\IMG\left_2020_07_09_01_50_20_490.jpg, C:\c\IMG\right_2020_07_09_01_50_20_490.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_20_597.jpg, C:\c\IMG\left_2020_07_09_01_50_20_597.jpg, C:\c\IMG\right_2020_07_09_01_50_20_597.jpg, -0.1676054, 1, 0, 30.18278
C:\c\IMG\center_2020_07_09_01_50_20_700.jpg, C:\c\IMG\left_2020_07_09_01_50_20_700.jpg, C:\c\IMG\right_2020_07_09_01_50_20_700.jpg, -0.269675, 1, 0, 30.18209
C:\c\IMG\center_2020_07_09_01_50_20_803.jpg, C:\c\IMG\left_2020_07_09_01_50_20_803.jpg, C:\c\IMG\right_2020_07_09_01_50_20_803.jpg, 0, 1, 0, 30.18885
C:\c\IMG\center_2020_07_09_01_50_20_906.jpg, C:\c\IMG\left_2020_07_09_01_50_20_906.jpg, C:\c\IMG\right_2020_07_09_01_50_20_906.jpg, 0, 1, 0, 30.18995
C:\c\IMG\center_2020_07_09_01_50_21_010.jpg, C:\c\IMG\left_2020_07_09_01_50_21_010.jpg, C:\c\IMG\right_2020_07_09_01_50_21_010.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_21_116.jpg, C:\c\IMG\left_2020_07_09_01_50_21_116.jpg, C:\c\IMG\right_2020_07_09_01_50_21_116.jpg, 0, 1, 0, 30.19033
C:\c\IMG\center_2020_07_09_01_50_21_219.jpg, C:\c\IMG\left_2020_07_09_01_50_21_219.jpg, C:\c\IMG\right_2020_07_09_01_50_21_219.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_21_325.jpg, C:\c\IMG\left_2020_07_09_01_50_21_325.jpg, C:\c\IMG\right_2020_07_09_01_50_21_325.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_21_445.jpg, C:\c\IMG\left_2020_07_09_01_50_21_445.jpg, C:\c\IMG\right_2020_07_09_01_50_21_445.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_21_547.jpg, C:\c\IMG\left_2020_07_09_01_50_21_547.jpg, C:\c\IMG\right_2020_07_09_01_50_21_547.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_21_674.jpg, C:\c\IMG\left_2020_07_09_01_50_21_674.jpg, C:\c\IMG\right_2020_07_09_01_50_21_674.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_21_784.jpg, C:\c\IMG\left_2020_07_09_01_50_21_784.jpg, C:\c\IMG\right_2020_07_09_01_50_21_784.jpg, 0, 1, 0, 30.19039
C:\c\IMG\center_2020_07_09_01_50_21_893.jpg, C:\c\IMG\left_2020_07_09_01_50_21_893.jpg, C:\c\IMG\right_2020_07_09_01_50_21_893.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_21_991.jpg, C:\c\IMG\left_2020_07_09_01_50_21_991.jpg, C:\c\IMG\right_2020_07_09_01_50_21_991.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_22_097.jpg, C:\c\IMG\left_2020_07_09_01_50_22_097.jpg, C:\c\IMG\right_2020_07_09_01_50_22_097.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_22_200.jpg, C:\c\IMG\left_2020_07_09_01_50_22_200.jpg, C:\c\IMG\right_2020_07_09_01_50_22_200.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_22_300.jpg, C:\c\IMG\left_2020_07_09_01_50_22_300.jpg, C:\c\IMG\right_2020_07_09_01_50_22_300.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_22_415.jpg, C:\c\IMG\left_2020_07_09_01_50_22_415.jpg, C:\c\IMG\right_2020_07_09_01_50_22_415.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_22_524.jpg, C:\c\IMG\left_2020_07_09_01_50_22_524.jpg, C:\c\IMG\right_2020_07_09_01_50_22_524.jpg, 0, 1, 0, 30.19026
C:\c\IMG\center_2020_07_09_01_50_22_631.jpg, C:\c\IMG\left_2020_07_09_01_50_22_631.jpg, C:\c\IMG\right_2020_07_09_01_50_22_631.jpg, 0, 1, 0, 30.19027
C:\c\IMG\center_2020_07_09_01_50_22_736.jpg, C:\c\IMG\left_2020_07_09_01_50_22_736.jpg, C:\c\IMG\right_2020_07_09_01_50_22_736.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_22_842.jpg, C:\c\IMG\left_2020_07_09_01_50_22_842.jpg, C:\c\IMG\right_2020_07_09_01_50_22_842.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_22_963.jpg, C:\c\IMG\left_2020_07_09_01_50_22_963.jpg, C:\c\IMG\right_2020_07_09_01_50_22_963.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_23_065.jpg, C:\c\IMG\left_2020_07_09_01_50_23_065.jpg, C:\c\IMG\right_2020_07_09_01_50_23_065.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_23_169.jpg, C:\c\IMG\left_2020_07_09_01_50_23_169.jpg, C:\c\IMG\right_2020_07_09_01_50_23_169.jpg, 0, 1, 0, 30.19027
C:\c\IMG\center_2020_07_09_01_50_23_270.jpg, C:\c\IMG\left_2020_07_09_01_50_23_270.jpg, C:\c\IMG\right_2020_07_09_01_50_23_270.jpg, 0, 1, 0, 30.19033
C:\c\IMG\center_2020_07_09_01_50_23_383.jpg, C:\c\IMG\left_2020_07_09_01_50_23_383.jpg, C:\c\IMG\right_2020_07_09_01_50_23_383.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_23_493.jpg, C:\c\IMG\left_2020_07_09_01_50_23_493.jpg, C:\c\IMG\right_2020_07_09_01_50_23_493.jpg, 0, 1, 0, 30.19034
C:\c\IMG\center_2020_07_09_01_50_23_594.jpg, C:\c\IMG\left_2020_07_09_01_50_23_594.jpg, C:\c\IMG\right_2020_07_09_01_50_23_594.jpg, -0.3023885, 1, 0, 30.16919
C:\c\IMG\center_2020_07_09_01_50_23_696.jpg, C:\c\IMG\left_2020_07_09_01_50_23_696.jpg, C:\c\IMG\right_2020_07_09_01_50_23_696.jpg, 0, 1, 0, 30.18923
C:\c\IMG\center_2020_07_09_01_50_23_808.jpg, C:\c\IMG\left_2020_07_09_01_50_23_808.jpg, C:\c\IMG\right_2020_07_09_01_50_23_808.jpg, 0, 1, 0, 30.19013
C:\c\IMG\center_2020_07_09_01_50_23_913.jpg, C:\c\IMG\left_2020_07_09_01_50_23_913.jpg, C:\c\IMG\right_2020_07_09_01_50_23_913.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_24_026.jpg, C:\c\IMG\left_2020_07_09_01_50_24_026.jpg, C:\c\IMG\right_2020_07_09_01_50_24_026.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_24_142.jpg, C:\c\IMG\left_2020_07_09_01_50_24_142.jpg, C:\c\IMG\right_2020_07_09_01_50_24_142.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_24_256.jpg, C:\c\IMG\left_2020_07_09_01_50_24_256.jpg, C:\c\IMG\right_2020_07_09_01_50_24_256.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_24_361.jpg, C:\c\IMG\left_2020_07_09_01_50_24_361.jpg, C:\c\IMG\right_2020_07_09_01_50_24_361.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_24_478.jpg, C:\c\IMG\left_2020_07_09_01_50_24_478.jpg, C:\c\IMG\right_2020_07_09_01_50_24_478.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_24_591.jpg, C:\c\IMG\left_2020_07_09_01_50_24_591.jpg, C:\c\IMG\right_2020_07_09_01_50_24_591.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_24_697.jpg, C:\c\IMG\left_2020_07_09_01_50_24_697.jpg, C:\c\IMG\right_2020_07_09_01_50_24_697.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_24_810.jpg, C:\c\IMG\left_2020_07_09_01_50_24_810.jpg, C:\c\IMG\right_2020_07_09_01_50_24_810.jpg, 0, 1, 0, 30.19033
C:\c\IMG\center_2020_07_09_01_50_24_914.jpg, C:\c\IMG\left_2020_07_09_01_50_24_914.jpg, C:\c\IMG\right_2020_07_09_01_50_24_914.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_25_022.jpg, C:\c\IMG\left_2020_07_09_01_50_25_022.jpg, C:\c\IMG\right_2020_07_09_01_50_25_022.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_25_124.jpg, C:\c\IMG\left_2020_07_09_01_50_25_124.jpg, C:\c\IMG\right_2020_07_09_01_50_25_124.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_25_228.jpg, C:\c\IMG\left_2020_07_09_01_50_25_228.jpg, C:\c\IMG\right_2020_07_09_01_50_25_228.jpg, -0.3128418, 1, 0, 30.16866
C:\c\IMG\center_2020_07_09_01_50_25_346.jpg, C:\c\IMG\left_2020_07_09_01_50_25_346.jpg, C:\c\IMG\right_2020_07_09_01_50_25_346.jpg, -0.3469786, 1, 0, 30.17989
C:\c\IMG\center_2020_07_09_01_50_25_461.jpg, C:\c\IMG\left_2020_07_09_01_50_25_461.jpg, C:\c\IMG\right_2020_07_09_01_50_25_461.jpg, -0.008522958, 1, 0, 30.18771
C:\c\IMG\center_2020_07_09_01_50_25_561.jpg, C:\c\IMG\left_2020_07_09_01_50_25_561.jpg, C:\c\IMG\right_2020_07_09_01_50_25_561.jpg, 0, 1, 0, 30.18967
C:\c\IMG\center_2020_07_09_01_50_25_667.jpg, C:\c\IMG\left_2020_07_09_01_50_25_667.jpg, C:\c\IMG\right_2020_07_09_01_50_25_667.jpg, 0, 1, 0, 30.19022
C:\c\IMG\center_2020_07_09_01_50_25_777.jpg, C:\c\IMG\left_2020_07_09_01_50_25_777.jpg, C:\c\IMG\right_2020_07_09_01_50_25_777.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_25_886.jpg, C:\c\IMG\left_2020_07_09_01_50_25_886.jpg, C:\c\IMG\right_2020_07_09_01_50_25_886.jpg, 0, 1, 0, 30.19026
C:\c\IMG\center_2020_07_09_01_50_25_997.jpg, C:\c\IMG\left_2020_07_09_01_50_25_997.jpg, C:\c\IMG\right_2020_07_09_01_50_25_997.jpg, 0, 1, 0, 30.19027
C:\c\IMG\center_2020_07_09_01_50_26_102.jpg, C:\c\IMG\left_2020_07_09_01_50_26_102.jpg, C:\c\IMG\right_2020_07_09_01_50_26_102.jpg, 0.1098134, 1, 0, 30.18711
C:\c\IMG\center_2020_07_09_01_50_26_214.jpg, C:\c\IMG\left_2020_07_09_01_50_26_214.jpg, C:\c\IMG\right_2020_07_09_01_50_26_214.jpg, 0.3254765, 1, 0, 30.17072
C:\c\IMG\center_2020_07_09_01_50_26_323.jpg, C:\c\IMG\left_2020_07_09_01_50_26_323.jpg, C:\c\IMG\right_2020_07_09_01_50_26_323.jpg, 0.003320634, 1, 0, 30.18858
C:\c\IMG\center_2020_07_09_01_50_26_442.jpg, C:\c\IMG\left_2020_07_09_01_50_26_442.jpg, C:\c\IMG\right_2020_07_09_01_50_26_442.jpg, 0, 1, 0, 30.18998
C:\c\IMG\center_2020_07_09_01_50_26_544.jpg, C:\c\IMG\left_2020_07_09_01_50_26_544.jpg, C:\c\IMG\right_2020_07_09_01_50_26_544.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_26_653.jpg, C:\c\IMG\left_2020_07_09_01_50_26_653.jpg, C:\c\IMG\right_2020_07_09_01_50_26_653.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_26_766.jpg, C:\c\IMG\left_2020_07_09_01_50_26_766.jpg, C:\c\IMG\right_2020_07_09_01_50_26_766.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_26_877.jpg, C:\c\IMG\left_2020_07_09_01_50_26_877.jpg, C:\c\IMG\right_2020_07_09_01_50_26_877.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_26_991.jpg, C:\c\IMG\left_2020_07_09_01_50_26_991.jpg, C:\c\IMG\right_2020_07_09_01_50_26_991.jpg, -0.2008092, 1, 0, 30.18099
C:\c\IMG\center_2020_07_09_01_50_27_100.jpg, C:\c\IMG\left_2020_07_09_01_50_27_100.jpg, C:\c\IMG\right_2020_07_09_01_50_27_100.jpg, -0.1415415, 1, 0, 30.19066
C:\c\IMG\center_2020_07_09_01_50_27_202.jpg, C:\c\IMG\left_2020_07_09_01_50_27_202.jpg, C:\c\IMG\right_2020_07_09_01_50_27_202.jpg, 0, 1, 0, 30.18964
C:\c\IMG\center_2020_07_09_01_50_27_309.jpg, C:\c\IMG\left_2020_07_09_01_50_27_309.jpg, C:\c\IMG\right_2020_07_09_01_50_27_309.jpg, 0, 1, 0, 30.19024
C:\c\IMG\center_2020_07_09_01_50_27_415.jpg, C:\c\IMG\left_2020_07_09_01_50_27_415.jpg, C:\c\IMG\right_2020_07_09_01_50_27_415.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_27_520.jpg, C:\c\IMG\left_2020_07_09_01_50_27_520.jpg, C:\c\IMG\right_2020_07_09_01_50_27_520.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_27_626.jpg, C:\c\IMG\left_2020_07_09_01_50_27_626.jpg, C:\c\IMG\right_2020_07_09_01_50_27_626.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_27_740.jpg, C:\c\IMG\left_2020_07_09_01_50_27_740.jpg, C:\c\IMG\right_2020_07_09_01_50_27_740.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_27_845.jpg, C:\c\IMG\left_2020_07_09_01_50_27_845.jpg, C:\c\IMG\right_2020_07_09_01_50_27_845.jpg, 0, 1, 0, 30.19029
C:\c\IMG\center_2020_07_09_01_50_27_948.jpg, C:\c\IMG\left_2020_07_09_01_50_27_948.jpg, C:\c\IMG\right_2020_07_09_01_50_27_948.jpg, 0, 1, 0, 30.19034
C:\c\IMG\center_2020_07_09_01_50_28_056.jpg, C:\c\IMG\left_2020_07_09_01_50_28_056.jpg, C:\c\IMG\right_2020_07_09_01_50_28_056.jpg, 0, 1, 0, 30.19033
C:\c\IMG\center_2020_07_09_01_50_28_160.jpg, C:\c\IMG\left_2020_07_09_01_50_28_160.jpg, C:\c\IMG\right_2020_07_09_01_50_28_160.jpg, 0, 1, 0, 30.1903
C:\c\IMG\center_2020_07_09_01_50_28_261.jpg, C:\c\IMG\left_2020_07_09_01_50_28_261.jpg, C:\c\IMG\right_2020_07_09_01_50_28_261.jpg, 0, 1, 0, 30.19026
C:\c\IMG\center_2020_07_09_01_50_28_363.jpg, C:\c\IMG\left_2020_07_09_01_50_28_363.jpg, C:\c\IMG\right_2020_07_09_01_50_28_363.jpg, 0, 1, 0, 30.19026
C:\c\IMG\center_2020_07_09_01_50_28_469.jpg, C:\c\IMG\left_2020_07_09_01_50_28_469.jpg, C:\c\IMG\right_2020_07_09_01_50_28_469.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_28_582.jpg, C:\c\IMG\left_2020_07_09_01_50_28_582.jpg, C:\c\IMG\right_2020_07_09_01_50_28_582.jpg, 0, 1, 0, 30.19032
C:\c\IMG\center_2020_07_09_01_50_28_687.jpg, C:\c\IMG\left_2020_07_09_01_50_28_687.jpg, C:\c\IMG\right_2020_07_09_01_50_28_687.jpg, 0, 1, 0, 30.19028
C:\c\IMG\center_2020_07_09_01_50_28_799.jpg, C:\c\IMG\left_2020_07_09_01_50_28_799.jpg, C:\c\IMG\right_2020_07_09_01_50_28_799.jpg, 0, 1, 0, 30.19031
C:\c\IMG\center_2020_07_09_01_50_28_900.jpg, C:\c\IMG\left_2020_07_09_01_50_28_900.jpg, C:\c\IMG\right_2020_07_09_01_50_28_900.jpg, 0, 1, 0, 30.19042
C:\c\IMG\center_2020_07_09_01_50_29_009.jpg, C:\c\IMG\left_2020_07_09_01_50_29_009.jpg, C:\c\IMG\right_2020_07_09_01_50_29_009.jpg, 0, 1, 0, 30.19007
C:\c\IMG\center_2020_07_09_01_50_29_122.jpg, C:\c\IMG\left_2020_07_09_01_50_29_122.jpg, C:\c\IMG\right_2020_07_09_01_50_29_122.jpg, -0.2969682, 1, 0, 30.17063
C:\c\IMG\center_2020_07_09_01_50_29_236.jpg, C:\c\IMG\left_2020_07_09_01_50_29_236.jpg, C:\c\IMG\right_2020_07_09_01_50_29_236.jpg, -0.4236048, 1, 0, 30.17288
C:\c\IMG\center_2020_07_09_01_50_29_353.jpg, C:\c\IMG\left_2020_07_09_01_50_29_353.jpg, C:\c\IMG\right_2020_07_09_01_50_29_353.jpg, -0.07301071, 1, 0, 30.19027
C:\c\IMG\center_2020_07_09_01_50_29_455.jpg, C:\c\IMG\left_2020_07_09_01_50_29_455.jpg, C:\c\IMG\right_2020_07_09_01_50_29_455.jpg, 0, 1, 0, 30.18862
C:\c\IMG\center_2020_07_09_01_50_29_563.jpg, C:\c\IMG\left_2020_07_09_01_50_29_563.jpg, C:\c\IMG\right_2020_07_09_01_50_29_563.jpg, 0, 1, 0, 30.19028
